,0
128,0.5047350525856018
129,0.5103633999824524
130,0.019818000495433807
131,0.522038459777832
132,0.6660135388374329
133,0.023677701130509377
134,0.0004839216999243945
135,0.0023696294520050287
136,0.0009391068597324193
137,0.3661078214645386
138,0.0
139,1.6829650562044662e-08
140,0.5050109624862671
141,0.5047350525856018
142,0.0009092062246054411
143,0.5050494074821472
144,0.0
145,0.5047355890274048
146,1.1326886124152225e-05
147,0.9897358417510986
148,0.5047350525856018
149,0.5047852993011475
150,3.6515707506623585e-06
151,1.2750905625580344e-05
152,0.505135178565979
153,0.02937368117272854
154,0.505922794342041
155,0.31639814376831055
156,0.5025581121444702
157,0.5097430348396301
158,0.013356945477426052
159,0.5047350525856018
160,0.5059604644775391
161,0.5095527768135071
162,0.5049178004264832
163,0.7505316138267517
164,0.5054858922958374
165,0.4277879297733307
166,2.355348129867707e-07
167,0.49076178669929504
168,0.00037288983003236353
169,0.7082837224006653
170,0.5047350525856018
171,0.5047350525856018
172,0.04658202454447746
173,0.5047398209571838
174,0.5050494074821472
175,0.0004807121877092868
176,0.25401872396469116
177,0.006472333334386349
178,0.5047462582588196
179,0.4965580403804779
180,0.34747394919395447
181,0.03344080224633217
182,0.504741370677948
183,0.02093217335641384
184,0.0030929469503462315
185,0.5054354071617126
186,0.49867504835128784
187,0.3077836036682129
188,0.5047350525856018
189,0.5049867630004883
190,0.0004982076352462173
191,0.5318247079849243
192,0.01529038604348898
193,0.5052924156188965
194,0.13101206719875336
195,2.8542290237965062e-05
196,0.0004902983200736344
197,0.025514524430036545
198,7.903887308202684e-06
199,0.48778975009918213
200,0.5048480033874512
201,7.931747677503154e-05
202,0.5214871764183044
203,0.21838217973709106
204,0.7807815074920654
205,0.01995679922401905
206,0.002571106655523181
207,0.0
208,0.0021877072285860777
209,0.504745602607727
210,0.022982081398367882
211,0.004095303826034069
212,0.5048907399177551
213,0.5083078145980835
214,0.5047798156738281
215,0.5087891817092896
216,0.5154089331626892
217,0.5047355890274048
218,0.000695540220476687
219,0.5039345026016235
220,0.5064554810523987
221,0.9976857900619507
222,0.0032633536029607058
223,0.8443118333816528
224,0.49649226665496826
225,7.588268636027351e-05
226,0.5053147077560425
227,0.9999995231628418
228,0.5825288891792297
229,9.07073808775749e-06
230,0.5014293789863586
231,0.5049133896827698
232,0.5924850106239319
233,0.5050985813140869
234,0.015026818960905075
235,0.7821107506752014
236,0.5251562595367432
237,0.016070926561951637
238,0.5034694075584412
239,0.505308985710144
240,0.33809784054756165
241,0.505289614200592
242,0.49916431307792664
243,0.5694988965988159
244,0.49238380789756775
245,0.5057080388069153
246,0.5047350525856018
247,0.5048379302024841
248,0.019579216837882996
249,0.704589307308197
250,6.426081654353766e-06
251,0.37088751792907715
252,0.5047350525856018
253,0.5047355890274048
254,0.5053357481956482
255,2.7316234536556294e-06
256,3.259758886997588e-05
257,0.5047350525856018
258,0.8500350117683411
259,0.5069844722747803
260,0.945992112159729
261,0.0024791392497718334
262,0.5051896572113037
263,0.0022210893221199512
264,0.9568278193473816
265,4.446802631719038e-05
266,0.5079251527786255
267,0.6147157549858093
268,0.5047350525856018
269,0.27136489748954773
270,0.5049039125442505
271,0.504734218120575
272,0.0003058039874304086
273,0.33429139852523804
274,0.5047350525856018
275,0.5776569843292236
276,0.5267800688743591
277,0.13802768290042877
278,0.14873817563056946
279,1.2737699535136926e-06
280,0.7144970297813416
281,0.4069201350212097
282,5.248075467534363e-07
283,0.03167591989040375
284,3.518534867907874e-05
285,0.12566214799880981
286,0.0463947132229805
287,0.37618184089660645
288,0.13801607489585876
289,0.04119886830449104
290,0.5104454159736633
291,0.16829295456409454
292,0.5084220767021179
293,0.9997292160987854
294,0.014014724642038345
295,0.5047355890274048
296,0.588431179523468
297,0.499755859375
298,0.6091501712799072
299,0.9999711513519287
300,0.7843145728111267
301,0.9989099502563477
302,0.5469953417778015
303,0.5065749287605286
304,0.39160263538360596
305,0.5026368498802185
306,0.1687920093536377
307,0.462482213973999
308,0.5051819086074829
309,0.5051001310348511
310,0.531805694103241
311,0.002883060835301876
312,0.308475136756897
313,0.11765547096729279
314,0.7843145728111267
315,0.7843145728111267
316,1.0
317,0.002420476172119379
318,0.506324052810669
319,0.0012438370613381267
320,0.006313434336334467
321,0.0015248792478814721
322,0.9921602606773376
323,0.5048708915710449
324,0.5047347545623779
325,0.9853695631027222
326,0.1624542772769928
327,0.1470521241426468
328,0.12263082712888718
329,0.10535357147455215
330,0.2393656075000763
331,0.47644907236099243
332,0.5049993991851807
333,0.531597375869751
334,0.06059420108795166
335,0.003797416342422366
336,0.5047938823699951
337,0.5109566450119019
338,0.9783945083618164
339,0.17403943836688995
340,0.7527612447738647
341,0.5047387480735779
342,8.779428026173264e-05
343,0.01022726483643055
344,3.396223519303021e-06
345,7.453702437487664e-06
346,0.5047505497932434
347,0.42805370688438416
348,0.35812994837760925
349,1.7146861708283723e-08
350,0.5061699748039246
351,0.5047519207000732
352,0.5021277666091919
353,0.7547419667243958
354,0.5048806071281433
355,0.5047350525856018
356,0.9514772891998291
357,0.5068527460098267
358,0.9988477230072021
359,0.5925414562225342
360,7.349133375100791e-05
361,0.5042200684547424
362,0.9753878712654114
363,0.0
364,0.03697110339999199
365,0.06769073754549026
366,0.5047404766082764
367,0.4805000424385071
368,0.5048373937606812
369,0.9958019852638245
370,0.6260588765144348
371,2.4106540763568773e-07
372,0.5053117871284485
373,0.5253565311431885
374,0.0010141332168132067
375,0.5059536695480347
376,0.5047355890274048
377,0.010924501344561577
378,0.5267505645751953
379,0.5050492882728577
380,0.7836827635765076
381,0.9999656677246094
382,0.5075646638870239
383,0.5048805475234985
384,0.5083293318748474
385,0.8679147958755493
386,0.4848887324333191
387,0.5054696202278137
388,0.49210524559020996
389,0.34439516067504883
390,0.5047355890274048
391,0.5047606229782104
392,0.4716602563858032
393,0.23221589624881744
394,0.01907777599990368
395,5.611268352367915e-05
396,0.08249058574438095
397,0.5047350525856018
398,0.00023961946135386825
399,0.2574932277202606
400,0.0
401,8.287777018267661e-05
402,0.5047366619110107
403,0.11311375349760056
404,0.15495824813842773
405,0.201530322432518
406,0.00014151656068861485
407,0.4309205412864685
408,0.9912599921226501
409,0.5052463412284851
410,0.9184309840202332
411,0.7749083638191223
412,0.16742552816867828
413,0.33237504959106445
414,3.410145410498444e-08
415,0.9945772886276245
416,0.5050706267356873
417,0.7518235445022583
418,0.022774046286940575
419,0.0001399726897943765
420,0.1180567741394043
421,0.822863757610321
422,0.21226218342781067
423,0.9977840781211853
424,0.08452418446540833
425,0.017952870577573776
426,0.5047078132629395
427,0.9616188406944275
428,0.8456631302833557
429,0.6446168422698975
430,0.34077590703964233
431,0.502658486366272
432,0.5047502517700195
433,0.7221295833587646
434,0.03133094310760498
435,0.5050706267356873
436,0.5050706267356873
437,0.0013985983096063137
438,0.01902914233505726
439,0.50681471824646
440,1.9383935068617575e-05
441,2.745363190115313e-07
442,2.461057135860756e-07
443,0.9666886329650879
444,8.92429738996725e-08
445,0.0
446,0.8764587044715881
447,0.5047398209571838
448,0.5000280141830444
449,0.5456466674804688
450,0.054474666714668274
451,0.02402399107813835
452,0.000853854464367032
453,0.7822880148887634
454,0.5047839879989624
455,0.9201995134353638
456,0.6755373477935791
457,0.5047355890274048
458,0.5047350525856018
459,0.32128793001174927
460,0.5048167109489441
461,0.553669273853302
462,0.0002046980953309685
463,0.4316442012786865
464,0.5017725229263306
465,0.5973090529441833
466,0.9275620579719543
467,0.011570805683732033
468,0.5047350525856018
469,0.002489867154508829
470,0.5527577996253967
471,0.6728706955909729
472,0.22891299426555634
473,0.50473552942276
474,0.5047610402107239
475,0.994172990322113
476,0.18651646375656128
477,0.5047350525856018
478,1.0055559869215358e-06
479,3.5488795901983394e-07
480,0.5047350525856018
481,0.5047350525856018
482,2.791502140553348e-07
483,3.060753442696296e-05
484,0.5021041631698608
485,0.5053378343582153
486,2.774797030724585e-05
487,0.5047350525856018
488,0.0017208060016855597
489,0.021790895611047745
490,0.0018731439486145973
491,0.5813737511634827
492,0.7931338548660278
493,0.009335696697235107
494,2.276869182082919e-08
495,0.5047346949577332
496,0.50850909948349
497,0.5072746276855469
498,0.025970639660954475
499,0.16826292872428894
500,0.014846399426460266
501,0.5047346949577332
502,0.9790043830871582
503,4.713582711701747e-06
504,0.6434370875358582
505,0.5057324767112732
506,0.09895500540733337
507,0.5047845840454102
508,0.14800293743610382
509,3.115975459877518e-07
510,0.0
511,0.64133220911026
512,0.996721088886261
513,0.16522443294525146
514,0.027351588010787964
515,0.5044780969619751
516,0.5061331391334534
517,0.47206583619117737
518,0.06016983464360237
519,1.1652605280687567e-05
520,0.37708330154418945
521,0.10758059471845627
522,0.38631007075309753
523,0.5271058678627014
524,0.05826766416430473
525,0.15964317321777344
526,0.16733457148075104
527,0.5065821409225464
528,0.9999053478240967
529,4.640510269382503e-06
530,0.5011354684829712
531,0.5047350525856018
532,0.9992852807044983
533,0.9999980926513672
534,0.9315393567085266
535,0.9950343370437622
536,0.000928594556171447
537,0.508617103099823
538,0.879848837852478
539,0.17408840358257294
540,0.15832652151584625
541,0.7384989261627197
542,0.5047350525856018
543,0.005737080238759518
544,1.1777262443501968e-05
545,0.03834076225757599
546,2.2534739400725812e-05
547,0.5050135850906372
548,0.19052596390247345
549,1.0034514161816332e-05
550,0.021636059507727623
551,0.11915755271911621
552,0.5030252933502197
553,0.018754206597805023
554,0.513262927532196
555,0.6066151261329651
556,0.0027485003229230642
557,0.006558483466506004
558,0.000610576942563057
559,0.01505463756620884
560,1.51936163206301e-07
561,0.5047350525856018
562,0.504734218120575
563,0.6669623255729675
564,0.5047156810760498
565,0.9859278202056885
566,0.7043132781982422
567,0.02376120164990425
568,2.9913107368884084e-07
569,0.5047350525856018
570,0.5047350525856018
571,0.5053942799568176
572,0.19802197813987732
573,0.029117563739418983
574,0.5047350525856018
575,0.0010362707544118166
576,2.8870906021438714e-07
577,0.5047350525856018
578,0.5047350525856018
579,0.670411229133606
580,0.5047350525856018
581,0.07228721678256989
582,0.5049724578857422
583,0.5050706267356873
584,0.0010451229754835367
585,0.014635716564953327
586,3.433427082200069e-06
587,0.9994919300079346
588,0.014635716564953327
589,2.5071067284443416e-05
590,0.004287071991711855
591,0.5047369003295898
592,0.05839264392852783
593,0.5047355890274048
594,0.0009429640485905111
595,0.00044483024976216257
596,0.3794398009777069
597,0.5046109557151794
598,0.5047355890274048
599,0.5096560716629028
600,0.5047355890274048
601,0.20909668505191803
602,0.4843612611293793
603,0.5047350525856018
604,0.8976113200187683
605,0.009539532475173473
606,0.11189527809619904
607,0.5047350525856018
608,0.003143611364066601
609,0.508580207824707
610,0.3289552927017212
611,0.033059146255254745
612,0.5048525929450989
613,0.6406611204147339
614,0.4826963543891907
615,0.5075720548629761
616,4.914891178486869e-06
617,0.05531489849090576
618,0.5057080388069153
619,0.5047350525856018
620,0.022113120183348656
621,0.5047355890274048
622,0.5047497749328613
623,0.5046024918556213
624,3.301294782431796e-05
625,0.5047876834869385
626,0.42021045088768005
627,0.5013958215713501
628,0.05272231996059418
629,0.42684265971183777
630,0.5047350525856018
631,0.5047355890274048
632,0.07185530662536621
633,0.5069370269775391
634,0.49908894300460815
635,0.4843612611293793
636,0.5047355890274048
637,0.5140104293823242
638,0.5047355890274048
639,0.5047338008880615
640,0.026420392096042633
641,0.0002057706587947905
642,0.3519608974456787
643,0.49011003971099854
644,0.5047350525856018
645,0.5047350525856018
646,0.012949738651514053
647,0.5066760182380676
648,0.5047429800033569
649,0.0
650,0.07419608533382416
651,2.3440334189217538e-05
652,0.504771888256073
653,0.5047369003295898
654,0.5047434568405151
655,0.5047364830970764
656,0.001914167427457869
657,0.33019039034843445
658,0.43296051025390625
659,0.9593715667724609
660,0.3234268128871918
661,0.4689233899116516
662,0.3739127218723297
663,0.009539532475173473
664,0.5047350525856018
665,0.0005468237213790417
666,0.505967915058136
667,0.5047252774238586
668,0.5047350525856018
669,0.505967915058136
670,8.595063991378993e-05
671,0.5047696828842163
672,0.004279163666069508
673,0.5062466263771057
674,0.5047350525856018
675,0.00044874148443341255
676,0.5048480033874512
677,0.541670560836792
678,0.5113378167152405
679,0.5048219561576843
680,0.5047764778137207
681,0.49290063977241516
682,0.5046970248222351
683,0.0011355094611644745
684,0.5047369003295898
685,0.05785131826996803
686,0.5062457323074341
687,0.6276447772979736
688,0.5047423839569092
689,0.5047429800033569
690,0.7420292496681213
691,0.12108950316905975
692,0.6189612150192261
693,0.8570501208305359
694,0.5047208070755005
695,0.5047810077667236
696,0.4679974913597107
697,0.5047350525856018
698,0.02463732846081257
699,0.011515431106090546
700,0.5047520995140076
701,0.5047350525856018
702,0.5087062120437622
703,0.002053828677162528
704,0.12208322435617447
705,0.5052695870399475
706,0.5048550367355347
707,0.07612647116184235
708,0.5047350525856018
709,0.5108827948570251
710,0.6264605522155762
711,0.5047404766082764
712,0.5053418278694153
713,0.211398646235466
714,2.282795321661979e-06
715,0.4714491069316864
716,6.47175547783263e-05
717,0.5055753588676453
718,0.4633539021015167
719,0.5268964767456055
720,0.5047324299812317
721,0.504779577255249
722,0.5839128494262695
723,0.025808991864323616
724,0.5123894214630127
725,0.5086405873298645
726,0.5053700804710388
727,0.5135259628295898
728,0.00013189575111027807
729,7.61783667257987e-08
730,0.5744211673736572
731,0.01029121968895197
732,0.9840648770332336
733,0.5050480961799622
734,0.5047369003295898
735,0.9930419921875
736,0.5898310542106628
737,0.5047350525856018
738,0.21303488314151764
739,0.5047455430030823
740,1.683982918621041e-05
741,0.23471297323703766
742,0.5052367448806763
743,0.6704614758491516
744,0.49041658639907837
745,0.5047350525856018
746,0.4334244728088379
747,0.5047850608825684
748,0.5047350525856018
749,0.5048039555549622
750,0.5047350525856018
751,0.7473946213722229
752,0.22696040570735931
753,0.5030050873756409
754,0.44495630264282227
755,0.513359785079956
756,0.5354962944984436
757,2.1313500297992505e-08
758,0.029332663863897324
759,0.5047213435173035
760,0.5069214701652527
761,2.891185249609407e-05
762,0.0
763,0.5050195455551147
764,0.15701448917388916
765,0.5047364234924316
766,0.5049262642860413
767,0.0007115984917618334
768,0.5047495365142822
769,0.5083865523338318
770,0.5083865523338318
771,0.348641037940979
772,0.0065868571400642395
773,0.2117822766304016
774,0.5083865523338318
775,0.5047350525856018
776,0.5183999538421631
777,0.5047512054443359
778,0.5082076191902161
779,0.5047350525856018
780,2.5448391170357354e-05
781,0.5049325823783875
782,0.05149397999048233
783,0.013645662926137447
784,0.516725480556488
785,0.02700130082666874
786,0.5049449801445007
787,0.49678853154182434
788,0.504797637462616
789,0.5047350525856018
790,0.5047350525856018
791,0.12363819032907486
792,0.5255539417266846
793,0.5070008635520935
794,0.6747216582298279
795,0.6747216582298279
796,0.6747216582298279
797,0.6747216582298279
798,0.5047350525856018
799,0.4913780093193054
800,0.25613561272621155
801,0.5047350525856018
802,0.10024453699588776
803,0.5047350525856018
804,0.4568236470222473
805,0.48961368203163147
806,0.5130459070205688
807,4.285485829313984e-06
808,0.5053293108940125
809,0.0
810,0.5008665919303894
811,0.033732425421476364
812,7.441998604917899e-05
813,0.1871516853570938
814,0.2765224575996399
815,0.0009408179321326315
816,0.014393906109035015
817,0.15540648996829987
818,0.29843977093696594
819,0.48636165261268616
820,0.5047350525856018
821,0.0
822,4.067417478381685e-07
823,0.012804067693650723
824,0.1732601821422577
825,0.5047861933708191
826,0.5047369003295898
827,0.5343208312988281
828,5.661354975927679e-07
829,1.3386219279709621e-06
830,0.5047350525856018
831,0.06305128335952759
832,0.1103818491101265
833,0.14272072911262512
834,0.5047350525856018
835,0.07021383196115494
836,0.5113378167152405
837,0.5047218203544617
838,0.5056039094924927
839,0.03107929788529873
840,1.5672819131395954e-07
841,0.00614746892824769
842,0.05656057968735695
843,0.6097112894058228
844,0.17829754948616028
845,0.0
846,0.008305980823934078
847,0.4170072078704834
848,0.5030092000961304
849,0.5048480033874512
850,0.5047350525856018
851,0.5077101588249207
852,0.13592593371868134
853,0.3966293931007385
854,0.5047350525856018
855,0.27074915170669556
856,2.1334278699214337e-06
857,0.33094993233680725
858,0.5075720548629761
859,0.5030985474586487
860,0.5062727332115173
861,0.05821827054023743
862,1.0315983672626317e-05
863,0.5047350525856018
864,0.5047839879989624
865,0.39470091462135315
866,0.5047350525856018
867,0.39470091462135315
868,0.5070303678512573
869,0.003217001212760806
870,0.5030335783958435
871,0.01841428317129612
872,0.0
873,0.5047350525856018
874,0.5047839879989624
875,0.504554271697998
876,0.5047350525856018
877,0.5047350525856018
878,0.5075720548629761
879,0.06615744531154633
880,0.5047350525856018
881,0.5047350525856018
882,0.043046414852142334
883,0.0024441250134259462
884,0.017523951828479767
885,0.0
886,0.5048329830169678
887,0.5047680735588074
888,0.5043133497238159
889,0.6161795258522034
890,0.5071966648101807
891,0.06949058920145035
892,0.5078946948051453
893,0.5098141431808472
894,0.5295960307121277
895,0.5047350525856018
896,0.5047350525856018
897,0.504771888256073
898,0.29072460532188416
899,0.48556041717529297
900,0.03903296962380409
901,0.0
902,0.7696077823638916
903,0.5047350525856018
904,0.8050234913825989
905,0.5047355890274048
906,0.507627010345459
907,0.5047844648361206
908,0.9938066005706787
909,0.3710022270679474
910,0.5047350525856018
911,0.5047350525856018
912,7.410085800074739e-06
913,0.505004346370697
914,0.9998958110809326
915,0.5089316964149475
916,0.759914755821228
917,0.42643243074417114
918,0.5116021037101746
919,0.5047507882118225
920,0.5222450494766235
921,0.285165011882782
922,0.5047355890274048
923,0.4544210433959961
924,0.5047350525856018
925,0.0005233517731539905
926,0.5047350525856018
927,0.0
928,0.5057080388069153
929,0.5047350525856018
930,0.0
931,1.673932956691715e-06
932,0.11717543005943298
933,0.6566792130470276
934,0.003474630881100893
935,0.0
936,0.5321295857429504
937,0.001433366327546537
938,0.5047350525856018
939,0.5047606825828552
940,0.5047612190246582
941,0.0020105764269828796
942,0.3322027623653412
943,0.0016825668280944228
944,0.0005669753882102668
945,0.2763266861438751
946,0.5047355890274048
947,0.03213224187493324
948,0.05018629506230354
949,0.5066094398498535
950,0.22357602417469025
951,0.401958703994751
952,0.5053378343582153
953,0.4527999460697174
954,0.27707338333129883
955,0.3287087678909302
956,0.00017077603843063116
957,0.5047350525856018
958,0.5047350525856018
959,0.5047659873962402
960,0.5047376751899719
961,0.5047350525856018
962,0.5047350525856018
963,0.5064433813095093
964,0.5048141479492188
965,1.7389438653481193e-06
966,0.007361210882663727
967,0.31995949149131775
968,0.5047369003295898
969,0.3635636270046234
970,0.5047703385353088
971,0.9004721641540527
972,0.5047350525856018
973,1.4350101992022246e-05
974,4.501525268096884e-07
975,0.0015838282415643334
976,0.5047680735588074
977,0.8614944815635681
978,5.350239462131867e-06
979,0.41987937688827515
980,0.5047350525856018
981,0.5062466263771057
982,0.5240164399147034
983,0.511821985244751
984,0.5047369003295898
985,0.012412481009960175
986,0.5047350525856018
987,0.5083865523338318
988,0.5075720548629761
989,0.5047350525856018
990,0.5083865523338318
991,0.5083865523338318
992,0.5045469403266907
993,0.5047350525856018
994,0.5047364830970764
995,0.5048424601554871
996,7.993417966645211e-06
997,0.5047355890274048
998,0.504734218120575
999,0.4449841380119324
1000,6.183724053698825e-06
1001,0.5803771615028381
1002,0.5040768384933472
1003,4.3166014620510396e-06
1004,0.4746679961681366
1005,0.5047350525856018
1006,0.504725992679596
1007,0.5047350525856018
1008,0.6744108200073242
1009,0.00033263725345022976
1010,0.09404407441616058
1011,0.5083865523338318
1012,0.5047603249549866
1013,0.0019327879417687654
1014,0.19188673794269562
1015,0.5093911290168762
1016,4.595482749891744e-08
1017,0.5075936317443848
1018,0.5047350525856018
1019,0.5047350525856018
1020,0.5047563910484314
1021,1.8254993847222067e-05
1022,0.02126818709075451
1023,0.11799624562263489
1024,0.18539442121982574
1025,0.00793976616114378
1026,0.0015341982943937182
1027,0.5037424564361572
1028,0.006021980196237564
1029,4.711879591923207e-05
1030,2.2677156152894895e-08
1031,0.10427237302064896
1032,0.002408704487606883
1033,0.016673464328050613
1034,0.504683256149292
1035,0.5047350525856018
1036,0.5047369003295898
1037,0.5047429800033569
1038,0.6660135388374329
1039,0.01588253863155842
1040,0.000559506646823138
1041,0.5049121379852295
1042,0.5047350525856018
1043,0.0007750907680019736
1044,0.22772462666034698
1045,0.5047350525856018
1046,0.07586340606212616
1047,0.5047350525856018
1048,0.4969808757305145
1049,1.7647321328695398e-06
1050,0.5047252774238586
1051,0.5128986835479736
1052,0.4934605360031128
1053,0.5047369003295898
1054,7.58640737785754e-07
1055,7.568983733108325e-07
1056,0.5083865523338318
1057,0.5047355890274048
1058,0.05188360810279846
1059,0.5049262642860413
1060,0.5049704909324646
1061,0.4964466392993927
1062,5.369067679339423e-08
1063,0.00019075896125286818
1064,0.28978681564331055
1065,0.11146369576454163
1066,0.014122022315859795
1067,0.5213845372200012
1068,3.316207823900186e-07
1069,1.5028573216113728e-05
1070,0.05864354223012924
1071,0.020289689302444458
1072,0.5047350525856018
1073,4.0924319932855724e-08
1074,0.0006616340833716094
1075,0.0
1076,0.21651534736156464
1077,0.015188435092568398
1078,0.5047837495803833
1079,0.0
1080,0.0505136214196682
1081,0.16728346049785614
1082,0.5047350525856018
1083,1.0656068297976162e-05
1084,0.5047429800033569
1085,0.11221754550933838
1086,4.488245224365528e-07
1087,0.5047376751899719
1088,0.5049744844436646
1089,0.5048480033874512
1090,0.5047350525856018
1091,0.00044825172517448664
1092,0.5844970345497131
1093,0.5048480033874512
1094,0.5048480033874512
1095,0.00029475780320353806
1096,5.078039322370387e-08
1097,0.5047252774238586
1098,0.47785189747810364
1099,0.5047350525856018
1100,2.8361289878375828e-05
1101,0.504746675491333
1102,0.05855174362659454
1103,0.5047770738601685
1104,0.5047350525856018
1105,0.5012987852096558
1106,0.0007734714890830219
1107,0.5047350525856018
1108,0.5047355890274048
1109,0.5047555565834045
1110,0.5083865523338318
1111,0.5107834339141846
1112,0.0001846938394010067
1113,0.3522924780845642
1114,0.5457368493080139
1115,0.5051015019416809
1116,0.5030335783958435
1117,0.5048584938049316
1118,0.5030719637870789
1119,0.04169642552733421
1120,0.3129221498966217
1121,0.5047350525856018
1122,0.905035674571991
1123,0.5047487616539001
1124,3.44652944477275e-05
1125,0.5083865523338318
1126,0.3569978177547455
1127,0.4743213355541229
1128,0.9999997615814209
1129,0.2844231426715851
1130,0.5015676021575928
1131,0.00712657580152154
1132,0.5113378167152405
1133,0.9999737739562988
1134,0.0010171603644266725
1135,0.5048951506614685
1136,0.0027837418019771576
1137,0.5091812014579773
1138,0.5047587156295776
1139,0.5047350525856018
1140,0.0261593796312809
1141,0.5048838257789612
1142,0.5047350525856018
1143,0.5047218203544617
1144,0.5093911290168762
1145,0.007853053510189056
1146,0.26980772614479065
1147,0.11866260319948196
1148,0.8721858859062195
1149,0.0026717695873230696
1150,0.4302780032157898
1151,0.4291274845600128
1152,0.32047513127326965
1153,0.00033335917396470904
1154,0.5353960394859314
1155,0.5047543048858643
1156,0.0
1157,0.11505197733640671
1158,0.5048024654388428
1159,0.4263390898704529
1160,0.35207003355026245
1161,3.379190093255602e-05
1162,0.5018267035484314
1163,0.005174761638045311
1164,0.12487558275461197
1165,0.5059734582901001
1166,0.024607805535197258
1167,0.5047460794448853
1168,0.23464596271514893
1169,0.014283203519880772
1170,0.5194056630134583
1171,0.016856707632541656
1172,0.5229343175888062
1173,0.5047656893730164
1174,0.3970569670200348
1175,0.5047350525856018
1176,0.5049289464950562
1177,0.5047350525856018
1178,0.5047694444656372
1179,0.5047327280044556
1180,0.0015530851669609547
1181,0.5047350525856018
1182,0.24667762219905853
1183,0.6183469295501709
1184,0.0028715243097394705
1185,0.00036274685407988727
1186,0.5046109557151794
1187,0.5047369003295898
1188,0.556682825088501
1189,9.558053534419741e-06
1190,0.49791836738586426
1191,0.5047596096992493
1192,0.00010175706847803667
1193,0.5047239065170288
1194,0.7428398132324219
1195,0.32232150435447693
1196,0.5090354084968567
1197,0.5049138069152832
1198,0.09677765518426895
1199,0.19052784144878387
1200,0.23305749893188477
1201,0.5047350525856018
1202,0.011856399476528168
1203,0.001350348349660635
1204,0.0
1205,6.0207505157450214e-05
1206,0.00012561737094074488
1207,0.12394201755523682
1208,4.854869257542305e-05
1209,0.11850541830062866
1210,0.001230129273608327
1211,0.5047350525856018
1212,0.505004346370697
1213,0.2655993402004242
1214,0.5061671733856201
1215,0.7818028926849365
1216,0.0005581087898463011
1217,0.4551999270915985
1218,0.47364333271980286
1219,0.5084648728370667
1220,0.5048302412033081
1221,0.5050494074821472
1222,0.42963215708732605
1223,0.03291222080588341
1224,0.5047979950904846
1225,0.504842221736908
1226,0.06650594621896744
1227,0.5402019619941711
1228,0.03197464346885681
1229,0.45138823986053467
1230,0.5393537282943726
1231,0.0
1232,0.5046109557151794
1233,0.853943407535553
1234,0.19091607630252838
1235,0.5047355890274048
1236,0.5047350525856018
1237,0.06188010796904564
1238,0.5047350525856018
1239,0.011486049741506577
